element_type,osmid,amenity,cuisine,name,geometry,shelter_type,atm,healthcare,bus,public_transport,capacity,nodes,ferry,landuse,addr:street,name:en,name:zh,wikidata,wikipedia,tourism,building,internet_access,internet_access:fee,operator,outdoor_seating,website,access,covered,email,opening_hours,surface,bicycle_parking,fee,operator:type,waste,parking,religion,layer,townhall:type,brand,brand:en,brand:wikidata,brand:zh,ref,takeaway,addr:city,addr:district,addr:postcode,addr:province,smoking,addr:housenumber,drive_through,operator:en,operator:wikidata,operator:zh,description,park_ride,barrier,backrest,female,male,toilets:disposal,bench,bin,diet:vegetarian,changing_table,unisex,wheelchair,highway,fuel:octane_92,source,social_facility,social_facility:for,alt_name,created_by,name:zh-Latn-pinyin,brand:wikipedia,name:de,official_name,phone,brand:zh-Hans,name:zh-Hans,address,contact:phone,lgbtq,addr:country,bar,payment:telephone_cards,check_date,name:cs,name:fi,name:fr,name:ko,name:sv,name:zh-Hant,delivery,not:brand:wikidata,addr:housename,designation,diet:halal,bicycle,motorcar,short_name,operator:wikipedia,motor_vehicle,supervised,bicycle_rental,drink:tea,material,recycling_type,collection_times,post_box:type,historic,note,vending,indoor,type,service:bicycle:pump,maxheight,name:zh-CN,name:zh-Hant-CN,entrance,name:ru,fast_food,tower:type,brand:zh-Hant,int_name,start_date,shop,dispensing,level,description:en,phone:mobile,brand:ja,branch,parcel_mail_in,parcel_pickup,payment,payment:mobilepay,payment:cash,payment:mobile_phone,cash_in,post_office,addr:floor,toilets,colour,toilets:handwashing,name:ja,diet:chicken,diet:meat,diet:mediterranean,diet:salad,theatre:type,indoor_seating,self_service,air_conditioning,old_name,internet_access:ssid,healthcare:speciality,denomination,height,building:levels,was:building,grades,alt_name:zh,addr:full,addr:full:en,office,capacity:disabled,construction,trolleybus,ways,name:nan,name:nan-HJ,name:nan-POJ,name:nan-TL,short_name:en,short_name:nan,short_name:nan-HJ,short_name:nan-POJ,short_name:nan-TL,short_name:zh,stars,lit,shelter,postal_code,cargo,opening_hours:covid19,toilets:access,emergency,theatre:genre,roof:height,roof:shape,title,residential,studio,site,payment:alipay,payment:coins,payment:wechat,network,payment:叮嗒出行,payment:杭州市民卡,payment:杭州通,location,lockable,fixme,fixme:type,school,name:el,name:es,preschool,psv,taxi,tourist_bus,coach,diet:local
way,932011321,fast_food,,蒋村小吃,"POLYGON ((120.0663996 30.275086, 120.0664588 30.2751054, 120.0664904 30.2750334, 120.0664312 30.275014, 120.0663996 30.275086))",,,,,,,"[8640252612, 8640252613, 8640252614, 8640252615, 8640252612]",,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,932011323,restaurant,,蒋村酒楼,"POLYGON ((120.0665281 30.2752022, 120.0665471 30.275206, 120.066632 30.2752347, 120.0666451 30.2752102, 120.0666698 30.2751512, 120.0665623 30.2751184, 120.0665488 30.2751513, 120.0665281 30.2752022))",,,,,,,"[8640252620, 8640252702, 8640252621, 8640252624, 8640252622, 8640252623, 8640252618, 8640252620]",,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,932057548,parking,,,"POLYGON ((120.0699204 30.2730734, 120.0700366 30.2730881, 120.070131 30.2731027, 120.0701722 30.2729396, 120.069763 30.2728936, 120.0697969 30.2729396, 120.0698526 30.2730003, 120.0699204 30.2730734))",,,,,,,"[8640589217, 8640589223, 8640589224, 8640589225, 8640589214, 8640589215, 8640589216, 8640589217]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,932057549,parking,,,"POLYGON ((120.0703136 30.2718898, 120.0702853 30.2719597, 120.0704728 30.2719946, 120.0705219 30.2718525, 120.0703315 30.2718251, 120.0703136 30.2718898))",,,,,,,"[8640589132, 8640589226, 8640589227, 8640589228, 8640589229, 8640589132]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,932057601,parking,,,"POLYGON ((120.0723255 30.2644916, 120.0722884 30.2645816, 120.0723974 30.2646157, 120.0724153 30.2645805, 120.0724776 30.2645961, 120.0724656 30.264655, 120.0725327 30.2646705, 120.0725494 30.2646188, 120.0726129 30.2646292, 120.0726464 30.2644937, 120.072547 30.264472, 120.0725327 30.2645144, 120.0724836 30.264535, 120.0723255 30.2644916))",,,,,,,"[8640589613, 8640589614, 8640589615, 8640589616, 8640589617, 8640589618, 8640589619, 8640589620, 8640589621, 8640589622, 8640589623, 8640589624, 8640589625, 8640589613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,939376908,parking,,,"POLYGON ((119.9508684 30.2500297, 119.9516381 30.2500812, 119.951714 30.2489902, 119.9509334 30.2488497, 119.9509145 30.2490086, 119.9508202 30.249799, 119.9508684 30.2500297))",,,,,,,"[8701902195, 8701902196, 8701902197, 8701902198, 9849142437, 8701902202, 8701902195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,946498167,kindergarten,,丹枫幼儿园,"POLYGON ((120.2130804 30.2172943, 120.2136881 30.2167576, 120.2142688 30.2171491, 120.2137239 30.2176876, 120.2130804 30.2172943))",,,,,,,"[8761536891, 8761536893, 5714920023, 8761536892, 8761536891]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951332306,school,,杭州市星洲第二小学,"POLYGON ((120.0572784 30.3314493, 120.0590239 30.332997, 120.0583761 30.3335399, 120.0575865 30.3342017, 120.0558226 30.3326673, 120.0557949 30.3326128, 120.0558119 30.3325636, 120.0558658 30.332517, 120.0571136 30.3314453, 120.0571691 30.3314187, 120.0572291 30.3314187, 120.0572784 30.3314493))",,,,,,,"[8805621080, 8805621081, 8805621095, 8805621082, 8805621083, 8805621084, 8805621085, 8805621086, 8805621087, 8805621088, 8805621089, 8805621080]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951332307,kindergarten,,杭州市西湖区花语城幼儿园,"POLYGON ((120.0590239 30.332997, 120.0594721 30.3333919, 120.0594876 30.3334385, 120.0594614 30.3334903, 120.0594228 30.3335395, 120.0589129 30.3339916, 120.0583761 30.3335399, 120.0590239 30.332997))",,,,,,,"[8805621081, 8805621090, 8805621091, 8805621092, 8805621093, 8805621094, 8805621095, 8805621081]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951901890,marketplace,,崇贤农贸市场,"POLYGON ((120.1624337 30.3864942, 120.163315 30.3864507, 120.1633343 30.3857097, 120.1624803 30.3857861, 120.1624337 30.3864942))",,,,,,,"[8810735622, 8810735623, 8810735624, 8810735625, 8810735622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951901892,kindergarten,,崇贤第一幼儿园,"POLYGON ((120.1673902 30.3908084, 120.167566 30.3901315, 120.168555 30.390322, 120.1683712 30.3909887, 120.1673902 30.3908084))",,,,,,,"[8810735632, 8810735633, 8810735634, 8810735635, 8810735632]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951901899,school,,崇贤第一小学（陆家桥校区）,"POLYGON ((120.172948 30.3874287, 120.1731344 30.3861212, 120.1732502 30.3860257, 120.1754007 30.3860631, 120.1751495 30.3880138, 120.1745145 30.3879319, 120.1743115 30.3878711, 120.1741354 30.3876656, 120.1738719 30.3875252, 120.1732817 30.3874638, 120.172948 30.3874287))",,,,,,,"[8810735657, 8810735658, 8810735659, 8810735660, 8810735661, 8810735662, 8810735663, 8810735664, 8810735665, 8810735666, 8810735657]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951901908,kindergarten,,向阳幼儿园,"POLYGON ((120.1605652 30.3804473, 120.1614396 30.3803778, 120.1614964 30.3809768, 120.1606011 30.3810174, 120.1605652 30.3804473))",,,,,,,"[8810735710, 8810735717, 8810735712, 8810735711, 8810735710]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951901909,kindergarten,,崇贤第二幼儿园,"POLYGON ((120.1625373 30.3886282, 120.1625841 30.3876884, 120.1632949 30.387654, 120.1633258 30.3886625, 120.1625373 30.3886282))",,,,,,,"[8810735718, 8810735719, 6237445045, 6237445046, 8810735718]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951910810,school,,沾桥中学,"POLYGON ((120.1420776 30.3875153, 120.1423011 30.3857839, 120.1451235 30.3860019, 120.1450409 30.3870815, 120.1441302 30.3870254, 120.144057 30.3876566, 120.1420776 30.3875153))",,,,,,,"[8810809994, 8810809995, 8810809996, 8258781687, 8258781686, 8258781685, 8810809994]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951910816,kindergarten,,石前幼儿园,"POLYGON ((120.1496628 30.3878702, 120.1510159 30.3878789, 120.1509718 30.3870746, 120.1496702 30.3870802, 120.1496628 30.3878702))",,,,,,,"[8810818418, 8810818419, 8810810016, 8810818417, 8810818418]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951910817,kindergarten,,卧龙浜幼儿园,"POLYGON ((120.1551169 30.3877683, 120.156186 30.3877359, 120.156213 30.3869936, 120.1551273 30.3870076, 120.1551169 30.3877683))",,,,,,,"[8810810012, 8810818420, 8810810010, 8810810011, 8810810012]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951964821,school,,杭州市中策职业学校,"POLYGON ((120.1436799 30.3811707, 120.1438767 30.3797857, 120.1477837 30.380117, 120.1477023 30.3824459, 120.1443786 30.3820948, 120.1436799 30.3811707))",,,,,,,"[8811295809, 8811295810, 8811295811, 8811295812, 8811295813, 8811295809]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951964828,hospital,,崇贤社区卫生服务中心,"POLYGON ((120.1644974 30.3791121, 120.1643248 30.3786728, 120.1642255 30.3782782, 120.1650886 30.3781926, 120.1652223 30.3783676, 120.1653345 30.3783788, 120.1654381 30.3785277, 120.1654855 30.3790414, 120.164916 30.3791047, 120.1644974 30.3791121))",,,hospital,,,,"[8811318735, 8811318736, 8811318737, 8811318738, 8811318739, 8811318740, 8811318741, 8811318742, 8811318743, 8811318735]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,952053750,kindergarten,,幼儿园,"POLYGON ((120.161088 30.3488532, 120.1617138 30.348555, 120.162078 30.3491756, 120.1615363 30.3494174, 120.161088 30.3488532))",,,,,,,"[8812054449, 8812054454, 8812054451, 8812054450, 8812054449]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,952053752,school,,卖鱼桥小学（桃源校区）,"POLYGON ((120.1599605 30.3527763, 120.1602848 30.351384, 120.1621528 30.3516581, 120.1617534 30.3531001, 120.1599605 30.3527763))",,,,,,,"[8812054457, 8812054458, 8812054459, 8812054460, 8812054457]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,953634330,school,,杭州市消防救援支队培训基地,"POLYGON ((120.2544235 30.4634721, 120.2558002 30.4636475, 120.255917 30.4629397, 120.2560621 30.4622061, 120.2562125 30.4617454, 120.2567154 30.4606451, 120.2557206 30.4603881, 120.2555772 30.4612009, 120.2547703 30.461001, 120.2544235 30.4634721))",,,,,,,"[8826581707, 8826581708, 8826581709, 8826581710, 8826581711, 8826581712, 11037765299, 8826581713, 8826581714, 8826581707]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954011634,school,,上城区90班学校,"POLYGON ((120.2290648 30.3130506, 120.2320473 30.312958, 120.2320903 30.3160051, 120.2302127 30.3156902, 120.2291613 30.3154309, 120.2291077 30.3141157, 120.2290648 30.3130506))",,,,,,,"[8829863557, 8829863558, 8829863559, 8829863560, 8829863561, 8829843011, 8829863557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954011635,kindergarten,,笕桥第三幼儿园,"POLYGON ((120.2280026 30.3115594, 120.228657 30.3116335, 120.2288072 30.310837, 120.228142 30.3107166, 120.2280026 30.3115594))",,,,,,,"[8829863562, 8829863563, 8829863564, 8829863565, 8829863562]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954030416,school,,杭州采荷第三小学教育集团笕正校区,"POLYGON ((120.2039214 30.3118917, 120.2032025 30.3111322, 120.2053912 30.31003, 120.2060135 30.3108266, 120.2039214 30.3118917))",,,,,,,"[8830011835, 8830011836, 8830011837, 8830011838, 8830011835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954030419,school,,48班中学,"POLYGON ((120.208921 30.3170506, 120.2072259 30.3154205, 120.209318 30.3140035, 120.2106483 30.3151427, 120.208921 30.3170506))",,,,,,,"[8830011847, 8830011848, 8830011849, 8830011850, 8830011847]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954031736,school,,杭州市笕桥小学,"POLYGON ((120.2144981 30.3165705, 120.2139831 30.3156629, 120.215689 30.3156814, 120.2156568 30.3165891, 120.2144981 30.3165705))",,,,,,,"[8830022202, 8830022203, 8830022204, 8830022205, 8830022202]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954031737,hospital,,杭州市上城区人民医院,"POLYGON ((120.2166975 30.3191916, 120.2167789 30.3182781, 120.2167941 30.318108, 120.217706 30.3180709, 120.2175862 30.3184753, 120.2179578 30.3185856, 120.2175989 30.3191874, 120.217352 30.3192657, 120.2166975 30.3191916))",,,hospital,,,,"[8830022206, 10845340832, 8830022207, 8830022208, 10845340828, 10845340829, 10845340830, 8830022209, 8830022206]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954153536,kindergarten,,笕桥12班幼儿园,"POLYGON ((120.2281116 30.3151986, 120.2288841 30.3153839, 120.2288841 30.3146244, 120.2280794 30.3146337, 120.2281116 30.3151986))",,,,,,,"[8831129446, 8831129447, 8831129448, 8831129449, 8831129446]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954165044,kindergarten,,幼儿园,"POLYGON ((120.2074608 30.3171968, 120.2066776 30.3163817, 120.2072892 30.3159279, 120.2080938 30.3167244, 120.2074608 30.3171968))",,,,,,,"[8831256158, 8831256159, 8831256160, 8831256161, 8831256158]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954165047,kindergarten,,,"POLYGON ((120.201678 30.3126214, 120.2012381 30.3120194, 120.2029225 30.3112228, 120.2033732 30.3117693, 120.201678 30.3126214))",,,,,,,"[8831256170, 8831256171, 8831256172, 8831256173, 8831256170]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954165050,school,,,"POLYGON ((120.2057657 30.3170301, 120.2066455 30.3164558, 120.2078149 30.3176043, 120.2069029 30.3182711, 120.2057657 30.3170301))",,,,,,,"[8831256190, 8831256191, 8831256192, 8831256193, 8831256190]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,954165052,kindergarten,,,"POLYGON ((120.2069459 30.3183359, 120.2078364 30.3176691, 120.2081797 30.3179377, 120.2074287 30.3188638, 120.2069459 30.3183359))",,,,,,,"[8831256198, 8831256199, 8831256200, 8831256201, 8831256198]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,956592935,school,,超山中心小学,"POLYGON ((120.1990243 30.4471951, 120.2000824 30.4480248, 120.1985235 30.4492637, 120.1976846 30.4486551, 120.1990243 30.4471951))",,,,,,,"[8853009194, 8853009195, 8853009196, 8853009197, 8853009194]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,957155922,kindergarten,,余杭区勾庄中心幼儿园金家渡园区(金家渡分园),"POLYGON ((120.0805139 30.3489669, 120.0806059 30.3488997, 120.0808289 30.3484507, 120.0808713 30.3482827, 120.0801104 30.348014, 120.0799261 30.3483834, 120.0800111 30.3484195, 120.0801263 30.3484685, 120.0800092 30.3487636, 120.0805139 30.3489669))",,,,,,,"[8857080732, 8857080733, 8857080734, 8857080735, 8857080736, 8857080737, 8857080744, 8857080738, 8857080739, 8857080732]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
